Host,Hop,Loss%,Snt,Last,Avg,Best,Wrst,StDev
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,0.0,10.0,1533.7,460.89,21.82,1533.7,528.0
dga.pragmaticplaylive.net,14.0,0.0,10.0,1452.29,416.68,20.66,1452.29,491.31
dga.pragmaticplaylive.net,1.0,0.0,10.0,57.65,99.48,3.17,626.7,192.6
dga.pragmaticplaylive.net,2.0,0.0,10.0,209.27,104.79,3.33,625.13,194.39
dga.pragmaticplaylive.net,3.0,0.0,10.0,211.49,109.65,3.58,562.37,173.3
dga.pragmaticplaylive.net,4.0,0.0,10.0,147.03,107.33,15.29,489.95,154.35
dga.pragmaticplaylive.net,5.0,0.0,10.0,96.28,95.04,27.07,418.01,126.89
dga.pragmaticplaylive.net,6.0,0.0,10.0,42.62,75.88,28.14,346.18,102.1
dga.pragmaticplaylive.net,7.0,0.0,10.0,33.83,68.52,26.42,274.39,74.63
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,0.0,10.0,118.18,108.95,21.95,274.58,99.55
dga.pragmaticplaylive.net,14.0,0.0,10.0,90.27,136.33,20.46,689.94,204.1
dga.pragmaticplaylive.net,1.0,0.0,10.0,4.43,11.14,3.6,61.01,17.74
dga.pragmaticplaylive.net,2.0,0.0,10.0,6.83,8.22,3.85,21.19,4.87
dga.pragmaticplaylive.net,3.0,10.0,10.0,4.56,14.26,3.73,61.26,18.94
dga.pragmaticplaylive.net,4.0,0.0,10.0,17.08,22.61,16.26,64.01,14.79
dga.pragmaticplaylive.net,5.0,0.0,10.0,27.85,33.32,26.58,53.71,8.75
dga.pragmaticplaylive.net,6.0,0.0,10.0,27.47,39.91,26.93,101.79,23.32
dga.pragmaticplaylive.net,7.0,0.0,10.0,27.48,35.5,27.39,63.52,12.02
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,0.0,10.0,21.91,30.1,21.91,82.17,18.57
dga.pragmaticplaylive.net,14.0,0.0,10.0,56.94,27.22,21.0,56.94,11.08
dga.pragmaticplaylive.net,1.0,0.0,10.0,4.08,19.11,2.81,102.16,33.45
dga.pragmaticplaylive.net,2.0,0.0,10.0,11.94,23.1,2.69,88.25,31.69
dga.pragmaticplaylive.net,3.0,0.0,10.0,4.02,28.84,3.29,184.06,56.86
dga.pragmaticplaylive.net,4.0,0.0,10.0,15.26,35.01,14.82,119.27,37.16
dga.pragmaticplaylive.net,5.0,0.0,10.0,28.29,38.87,26.66,115.14,27.51
dga.pragmaticplaylive.net,6.0,0.0,10.0,26.33,39.28,26.08,148.69,38.45
dga.pragmaticplaylive.net,7.0,0.0,10.0,26.67,42.62,26.3,90.26,23.01
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,0.0,10.0,21.31,29.31,20.51,83.0,19.76
dga.pragmaticplaylive.net,14.0,0.0,10.0,20.97,28.74,20.65,84.08,19.62
dga.pragmaticplaylive.net,1.0,0.0,10.0,230.71,28.08,3.01,230.71,71.25
dga.pragmaticplaylive.net,2.0,0.0,10.0,145.81,38.4,2.97,147.34,58.16
dga.pragmaticplaylive.net,3.0,0.0,10.0,86.03,27.36,3.46,86.03,35.62
dga.pragmaticplaylive.net,4.0,0.0,10.0,17.53,43.46,14.95,107.02,37.47
dga.pragmaticplaylive.net,5.0,0.0,10.0,26.84,57.89,26.16,140.26,47.73
dga.pragmaticplaylive.net,6.0,0.0,10.0,27.15,67.03,26.47,273.79,82.91
dga.pragmaticplaylive.net,7.0,0.0,10.0,27.11,114.5,26.77,302.27,123.85
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,10.0,10.0,24.22,24.77,20.51,35.83,5.12
dga.pragmaticplaylive.net,14.0,0.0,10.0,22.08,50.63,20.81,310.66,91.36
dga.pragmaticplaylive.net,1.0,0.0,10.0,3.42,7.92,2.91,34.52,9.77
dga.pragmaticplaylive.net,2.0,0.0,10.0,3.6,15.0,3.01,111.16,33.81
dga.pragmaticplaylive.net,3.0,0.0,10.0,3.34,13.62,3.34,93.52,28.1
dga.pragmaticplaylive.net,4.0,0.0,10.0,87.12,24.51,14.82,87.12,22.42
dga.pragmaticplaylive.net,5.0,0.0,10.0,37.86,37.42,26.78,95.74,21.11
dga.pragmaticplaylive.net,6.0,0.0,10.0,35.26,40.05,27.25,120.8,28.6
dga.pragmaticplaylive.net,7.0,0.0,10.0,101.62,49.38,27.11,111.14,31.43
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,0.0,10.0,65.09,37.31,21.39,120.79,32.18
dga.pragmaticplaylive.net,14.0,0.0,10.0,34.49,26.2,20.83,50.75,9.52
dga.pragmaticplaylive.net,1.0,0.0,10.0,3.44,36.95,3.19,333.96,104.36
dga.pragmaticplaylive.net,2.0,0.0,10.0,8.41,46.69,2.73,423.4,132.38
dga.pragmaticplaylive.net,3.0,0.0,10.0,3.48,39.25,3.48,355.17,111.0
dga.pragmaticplaylive.net,4.0,0.0,10.0,16.36,43.09,15.34,283.13,84.34
dga.pragmaticplaylive.net,5.0,0.0,10.0,29.57,55.79,26.58,211.34,59.22
dga.pragmaticplaylive.net,6.0,0.0,10.0,27.74,47.51,26.57,151.39,43.2
dga.pragmaticplaylive.net,7.0,0.0,10.0,40.81,49.83,26.89,82.48,22.13
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,0.0,10.0,22.0,22.51,20.77,28.58,2.35
dga.pragmaticplaylive.net,14.0,0.0,10.0,20.4,30.68,20.4,101.57,25.13
dga.pragmaticplaylive.net,1.0,0.0,10.0,204.35,117.42,4.56,634.56,195.99
dga.pragmaticplaylive.net,2.0,0.0,10.0,1077.97,180.87,2.77,1077.97,360.23
dga.pragmaticplaylive.net,3.0,0.0,10.0,1023.42,165.78,3.29,1023.42,337.48
dga.pragmaticplaylive.net,4.0,0.0,10.0,951.21,163.7,15.93,951.21,304.08
dga.pragmaticplaylive.net,5.0,0.0,10.0,878.99,158.05,26.87,878.99,273.08
dga.pragmaticplaylive.net,6.0,0.0,10.0,806.9,146.87,27.58,806.9,243.76
dga.pragmaticplaylive.net,7.0,0.0,10.0,816.6,146.2,26.59,816.6,243.22
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,0.0,10.0,397.58,171.05,21.52,665.37,219.11
dga.pragmaticplaylive.net,14.0,0.0,10.0,324.96,159.82,21.48,658.79,211.91
dga.pragmaticplaylive.net,1.0,0.0,10.0,4.2,51.5,2.75,275.91,84.37
dga.pragmaticplaylive.net,2.0,0.0,10.0,49.61,60.41,3.16,208.56,76.84
dga.pragmaticplaylive.net,3.0,0.0,10.0,71.75,55.3,2.72,253.88,77.12
dga.pragmaticplaylive.net,4.0,0.0,10.0,82.12,110.31,16.07,242.38,85.44
dga.pragmaticplaylive.net,5.0,0.0,10.0,117.17,108.33,28.13,191.65,69.75
dga.pragmaticplaylive.net,6.0,0.0,10.0,105.01,92.73,26.74,219.43,65.91
dga.pragmaticplaylive.net,7.0,0.0,10.0,89.13,113.68,34.0,351.29,102.08
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,0.0,10.0,98.73,50.53,21.07,111.73,35.31
dga.pragmaticplaylive.net,14.0,0.0,10.0,95.6,69.64,20.68,270.87,76.34
dga.pragmaticplaylive.net,1.0,0.0,10.0,2.92,61.55,2.43,280.24,97.16
dga.pragmaticplaylive.net,2.0,0.0,10.0,3.28,42.38,3.08,240.17,76.75
dga.pragmaticplaylive.net,3.0,0.0,10.0,3.19,22.93,3.05,172.63,53.1
dga.pragmaticplaylive.net,4.0,0.0,10.0,16.13,52.49,15.47,184.87,59.18
dga.pragmaticplaylive.net,5.0,0.0,10.0,27.5,40.36,25.95,122.29,29.86
dga.pragmaticplaylive.net,6.0,0.0,10.0,26.64,29.97,26.5,53.43,8.28
dga.pragmaticplaylive.net,7.0,0.0,10.0,26.62,79.01,25.93,249.12,87.64
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,0.0,10.0,90.71,65.81,20.6,200.23,63.23
dga.pragmaticplaylive.net,14.0,0.0,10.0,38.52,65.9,20.4,233.3,79.48
dga.pragmaticplaylive.net,1.0,0.0,10.0,3.49,14.53,3.31,54.14,16.39
dga.pragmaticplaylive.net,2.0,0.0,10.0,2.96,11.15,2.96,34.65,11.23
dga.pragmaticplaylive.net,3.0,0.0,10.0,8.84,7.09,3.53,27.19,7.21
dga.pragmaticplaylive.net,4.0,0.0,10.0,16.56,19.38,15.08,49.66,10.65
dga.pragmaticplaylive.net,5.0,0.0,10.0,27.09,31.32,26.05,54.25,8.61
dga.pragmaticplaylive.net,6.0,0.0,10.0,27.64,38.17,26.48,116.9,28.29
dga.pragmaticplaylive.net,7.0,0.0,10.0,26.83,41.32,26.52,85.07,21.45
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,0.0,10.0,21.2,32.98,20.61,89.65,22.84
dga.pragmaticplaylive.net,14.0,0.0,10.0,21.02,36.1,20.44,120.34,33.26
dga.pragmaticplaylive.net,1.0,0.0,10.0,3.63,32.81,3.16,108.66,43.16
dga.pragmaticplaylive.net,2.0,0.0,10.0,3.0,18.87,2.99,50.74,21.54
dga.pragmaticplaylive.net,3.0,0.0,10.0,11.74,27.58,3.23,220.97,68.03
dga.pragmaticplaylive.net,4.0,0.0,10.0,16.03,32.98,14.96,148.68,41.7
dga.pragmaticplaylive.net,5.0,0.0,10.0,26.57,49.41,26.44,134.15,43.67
dga.pragmaticplaylive.net,6.0,0.0,10.0,26.77,56.6,26.61,178.01,51.49
dga.pragmaticplaylive.net,7.0,0.0,10.0,26.51,60.64,26.51,198.16,56.4
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,0.0,10.0,21.32,32.37,20.63,80.41,18.58
dga.pragmaticplaylive.net,14.0,0.0,10.0,21.71,30.95,20.54,103.54,25.58
dga.pragmaticplaylive.net,1.0,0.0,10.0,98.04,61.07,3.6,227.93,85.29
dga.pragmaticplaylive.net,2.0,0.0,10.0,61.38,41.06,3.09,139.06,53.37
dga.pragmaticplaylive.net,3.0,0.0,10.0,36.1,43.76,3.48,187.52,69.55
dga.pragmaticplaylive.net,4.0,0.0,10.0,42.87,72.41,14.86,284.89,92.89
dga.pragmaticplaylive.net,5.0,0.0,10.0,61.32,77.05,26.46,233.93,71.06
dga.pragmaticplaylive.net,6.0,0.0,10.0,55.93,56.62,26.42,138.23,37.57
dga.pragmaticplaylive.net,7.0,0.0,10.0,52.22,48.58,28.71,72.05,13.12
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,0.0,10.0,53.45,47.58,21.02,101.98,31.76
dga.pragmaticplaylive.net,14.0,0.0,10.0,59.6,43.67,20.71,87.8,23.0
dga.pragmaticplaylive.net,1.0,0.0,10.0,5.14,21.85,3.81,77.15,28.34
dga.pragmaticplaylive.net,2.0,0.0,10.0,3.72,15.19,3.4,80.61,24.11
dga.pragmaticplaylive.net,3.0,0.0,10.0,4.77,13.13,3.5,66.68,19.5
dga.pragmaticplaylive.net,4.0,0.0,10.0,15.71,27.72,15.43,95.46,26.42
dga.pragmaticplaylive.net,5.0,0.0,10.0,27.16,35.41,26.02,63.82,13.87
dga.pragmaticplaylive.net,6.0,0.0,10.0,27.08,45.79,26.79,120.08,31.46
dga.pragmaticplaylive.net,7.0,0.0,10.0,27.74,51.48,26.38,143.77,35.59
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,0.0,10.0,21.36,40.51,20.8,115.52,37.95
dga.pragmaticplaylive.net,14.0,0.0,10.0,21.71,35.85,20.81,114.83,29.7
dga.pragmaticplaylive.net,1.0,0.0,10.0,40.73,67.34,3.1,169.79,62.15
dga.pragmaticplaylive.net,2.0,0.0,10.0,30.73,46.82,2.59,200.8,63.25
dga.pragmaticplaylive.net,3.0,0.0,10.0,9.01,54.56,3.12,225.32,86.23
dga.pragmaticplaylive.net,4.0,0.0,10.0,18.99,47.39,14.88,161.97,48.9
dga.pragmaticplaylive.net,5.0,0.0,10.0,26.17,48.83,26.04,160.29,44.91
dga.pragmaticplaylive.net,6.0,0.0,10.0,32.17,55.01,25.84,140.78,40.46
dga.pragmaticplaylive.net,7.0,0.0,10.0,38.39,55.38,26.7,140.54,37.55
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,0.0,10.0,20.78,117.36,20.78,339.81,106.62
dga.pragmaticplaylive.net,14.0,0.0,10.0,21.99,92.77,20.65,247.31,81.33
dga.pragmaticplaylive.net,1.0,0.0,10.0,3.98,12.89,3.39,88.39,26.54
dga.pragmaticplaylive.net,2.0,0.0,10.0,3.06,6.95,2.77,29.48,8.16
dga.pragmaticplaylive.net,3.0,0.0,10.0,7.16,7.88,3.41,36.15,10.08
dga.pragmaticplaylive.net,4.0,0.0,10.0,16.75,46.92,14.91,168.29,62.7
dga.pragmaticplaylive.net,5.0,0.0,10.0,27.87,70.74,26.33,381.4,111.88
dga.pragmaticplaylive.net,6.0,0.0,10.0,26.32,58.14,26.09,315.02,90.43
dga.pragmaticplaylive.net,7.0,0.0,10.0,27.73,52.01,26.89,260.55,73.34
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,0.0,10.0,21.68,41.78,20.75,202.66,56.73
dga.pragmaticplaylive.net,14.0,0.0,10.0,22.21,35.4,20.58,154.7,41.93
dga.pragmaticplaylive.net,1.0,0.0,10.0,3.84,11.42,3.84,43.04,11.94
dga.pragmaticplaylive.net,2.0,0.0,10.0,4.72,9.9,4.09,29.8,9.94
dga.pragmaticplaylive.net,3.0,0.0,10.0,4.23,20.97,3.25,125.53,38.53
dga.pragmaticplaylive.net,4.0,0.0,10.0,16.53,17.7,14.67,33.91,5.87
dga.pragmaticplaylive.net,5.0,0.0,10.0,28.89,31.42,26.5,48.36,7.66
dga.pragmaticplaylive.net,6.0,0.0,10.0,27.18,47.92,25.89,203.95,55.32
dga.pragmaticplaylive.net,7.0,0.0,10.0,64.44,44.42,25.8,140.0,35.66
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,0.0,10.0,21.04,25.59,21.04,39.92,6.41
dga.pragmaticplaylive.net,14.0,0.0,10.0,22.15,24.98,20.37,46.87,8.04
dga.pragmaticplaylive.net,1.0,0.0,10.0,12.94,15.51,3.29,71.94,22.64
dga.pragmaticplaylive.net,2.0,0.0,10.0,15.99,16.18,3.06,77.78,23.21
dga.pragmaticplaylive.net,3.0,0.0,10.0,7.92,16.3,4.05,47.52,17.42
dga.pragmaticplaylive.net,4.0,0.0,10.0,22.52,18.4,15.32,22.68,2.98
dga.pragmaticplaylive.net,5.0,0.0,10.0,27.68,30.18,27.23,38.04,3.56
dga.pragmaticplaylive.net,6.0,0.0,10.0,29.52,32.04,26.13,59.4,9.98
dga.pragmaticplaylive.net,7.0,0.0,10.0,30.36,33.89,26.28,60.64,9.97
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,0.0,10.0,25.26,26.71,20.46,45.46,7.47
dga.pragmaticplaylive.net,14.0,0.0,10.0,24.03,37.95,21.46,132.93,34.78
dga.pragmaticplaylive.net,1.0,0.0,10.0,2.9,67.59,2.9,412.21,128.65
dga.pragmaticplaylive.net,2.0,0.0,10.0,3.1,56.6,3.1,340.34,105.97
dga.pragmaticplaylive.net,3.0,0.0,10.0,3.27,63.65,3.27,350.89,125.35
dga.pragmaticplaylive.net,4.0,0.0,10.0,18.38,71.86,14.96,294.05,111.69
dga.pragmaticplaylive.net,5.0,20.0,10.0,26.64,86.06,26.52,302.69,110.95
dga.pragmaticplaylive.net,6.0,10.0,10.0,26.89,74.64,26.21,240.61,93.66
dga.pragmaticplaylive.net,7.0,0.0,10.0,27.48,95.57,26.83,242.2,84.28
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,0.0,10.0,20.93,79.42,20.93,247.53,91.31
dga.pragmaticplaylive.net,14.0,0.0,10.0,21.16,87.02,21.16,470.49,144.02
dga.pragmaticplaylive.net,1.0,0.0,10.0,264.87,108.44,4.04,365.07,140.15
dga.pragmaticplaylive.net,2.0,0.0,10.0,207.44,115.96,3.25,574.69,180.79
dga.pragmaticplaylive.net,3.0,0.0,10.0,135.62,107.58,4.14,518.61,156.86
dga.pragmaticplaylive.net,4.0,0.0,10.0,63.49,102.42,18.46,448.87,128.81
dga.pragmaticplaylive.net,5.0,0.0,10.0,30.48,94.61,26.46,376.65,108.36
dga.pragmaticplaylive.net,6.0,0.0,10.0,161.55,109.18,29.55,308.16,81.83
dga.pragmaticplaylive.net,7.0,0.0,10.0,108.45,103.13,28.51,253.0,79.38
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,0.0,10.0,41.09,101.72,21.5,382.9,114.38
dga.pragmaticplaylive.net,14.0,0.0,10.0,287.58,110.54,22.07,322.93,112.48
dga.pragmaticplaylive.net,1.0,0.0,10.0,3.02,22.64,3.02,164.68,50.04
dga.pragmaticplaylive.net,2.0,0.0,10.0,2.98,21.72,2.98,161.43,49.2
dga.pragmaticplaylive.net,3.0,0.0,10.0,3.73,13.55,2.75,94.66,28.53
dga.pragmaticplaylive.net,4.0,0.0,10.0,15.39,34.18,14.69,187.22,53.85
dga.pragmaticplaylive.net,5.0,0.0,10.0,32.39,78.67,26.05,291.56,90.35
dga.pragmaticplaylive.net,6.0,0.0,10.0,26.82,72.92,26.66,234.03,71.53
dga.pragmaticplaylive.net,7.0,0.0,10.0,27.52,56.88,27.33,179.3,48.67
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,13.0,10.0,10.0,20.95,44.63,20.95,203.83,59.74
dga.pragmaticplaylive.net,14.0,0.0,10.0,22.76,46.98,21.87,221.24,61.75
dga.pragmaticplaylive.net,1.0,0.0,10.0,256.46,192.34,4.28,654.93,230.09
dga.pragmaticplaylive.net,2.0,0.0,10.0,194.94,174.02,4.85,603.96,234.11
dga.pragmaticplaylive.net,3.0,0.0,10.0,153.12,150.75,5.3,529.9,199.7
dga.pragmaticplaylive.net,4.0,0.0,10.0,90.74,139.84,15.94,457.3,165.37
dga.pragmaticplaylive.net,5.0,0.0,10.0,59.22,248.97,26.25,1117.87,344.54
dga.pragmaticplaylive.net,6.0,0.0,10.0,142.15,229.09,27.58,1067.97,321.56
dga.pragmaticplaylive.net,7.0,0.0,10.0,76.87,204.56,28.5,1016.94,308.23
dga.pragmaticplaylive.net,8.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,9.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,10.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,11.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
dga.pragmaticplaylive.net,12.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0
